username,location,joined,nrContributions,nrReviews,nrUpvotes,nrFollowers,followers,nrFollowing,following
charlottet990,"Paris, France",Joined in Aug 2014,243,120,49,1,['thompson751'],0,[]
Turigal,"Melbourne, Florida",Joined in Mar 2004,140,60,30,0,[],0,[]
130R,"Edinburgh, United Kingdom",Joined in Aug 2014,231,211,94,1,['KemikOjstra'],0,[]
LilleLine12,"Birkerod, Denmark",Joined in Jun 2008,66,47,28,0,[],0,[]
Hanna633,"Stockholm, Sweden",Joined in May 2012,15,15,5,0,[],0,[]
Tina_and_Graham,"Solihull, United Kingdom",Joined in Jul 2011,475,222,132,1,['Ethicalnepaltravel'],0,[]
Sweeteners,"Kuala Lumpur, Malaysia",Joined in May 2011,146,103,79,0,[],0,[]
HappyTrails062,"Coldstream, Canada",Joined in Oct 2009,19,15,8,0,[],0,[]
AstaHelsinki,"Helsinki, Finland",Joined in Dec 2010,16,12,4,0,[],0,[]
chrisfesl,"Livermore, California",Joined in Sep 2010,344,326,99,2,"['thompson751', 'MychelleF_12']",0,[]
JohanJeuring,"Utrecht, The Netherlands",Joined in Mar 2012,62,62,22,0,[],0,[]
puffpuff,"Hersham, United Kingdom",Joined in Jul 2005,269,248,238,0,[],0,[]
mikaelmunk,"Copenhagen, Denmark",Joined in Mar 2009,80,74,38,0,[],0,[]
HeidiSteen,"Copenhagen, Denmark",Joined in Sep 2009,18,18,11,0,[],0,[]
bpbm,"Brisbane, Australia",Joined in Aug 2008,32,31,33,0,[],0,[]
hazinheira,"Brussels, Belgium",Joined in Jul 2008,899,730,390,1,['danga2021'],1,[]
Nefi,"London, United Kingdom",Joined in Jul 2006,243,158,107,1,['benjaminBtt'],5,[]
Sierra7,"Wadhurst, United Kingdom",Joined in Mar 2005,57,27,41,0,[],0,[]
dlerital,"Geneva, Switzerland",Joined in May 2010,282,108,73,0,[],0,[]
Geeksaregoodfun,"New York City, New York",Joined in Dec 2007,40,31,8,0,[],0,[]
miladalhelal,Sweden,Joined in Jul 2016,2,2,3,0,[],0,[]
Wingiedepoe,,Joined in Jan 2019,1,1,0,0,[],0,[]
mariannejannes,"Helsinki, Finland",Joined in Apr 2013,13,13,7,0,[],0,[]
mthuuNor05,Kristiansand,Joined in Jul 2012,43,43,16,0,[],0,[]
hasjasj,"Amsterdam, The Netherlands",Joined in Dec 2015,97,57,13,0,[],0,[]
carelbeek,"Eindhoven, The Netherlands",Joined in Sep 2013,37,21,9,0,[],0,[]
Piotrahm,,Joined in Apr 2017,10,9,4,0,[],0,[]
825judyc,"Duluth, Minnesota",Joined in Jul 2014,32,16,3,0,[],0,[]
LaViPe,"Bagsvaerd, Denmark",Joined in Dec 2012,231,141,47,1,[],2,"['torbenb855', 'MSH2880']"
1979jlb,"Solihull, United Kingdom",Joined in Jul 2008,71,67,27,1,['Sunshine519970'],0,[]
AnniViskus,"Vejle, Denmark",Joined in Nov 2007,2,2,0,0,[],0,[]
laszlot112,"Szeged, Hungary",Joined in Jul 2010,510,255,81,1,['klarassz'],0,[]
Antikis,"Hoorn, The Netherlands",Joined in May 2007,36,30,17,0,[],0,[]
Toddie03,"Brisbane, Australia",Joined in Jun 2015,62,61,18,0,[],0,[]
keentravellert,"London, United Kingdom",Joined in May 2014,106,61,18,2,[],0,[]
834judithm,"St. John's, Canada",Joined in Oct 2014,20,20,9,0,[],0,[]
Freddykjensmo,"Oslo, Norway",Joined in Aug 2012,13,12,32,0,[],0,[]
mariak725,"Valby, Denmark",Joined in Sep 2013,4,4,2,0,[],1,['BeckieLouise87']
Agarratequevoy,"Valencia, Spain",Joined in Feb 2010,171,129,79,1,[],0,[]
macyYorkshire,"East Riding of Yorkshire, United Kingdom",Joined in Nov 2008,720,238,149,0,[],0,[]
annat101,"Huddinge, Sweden",Joined in Jul 2014,482,319,64,3,[],1,['HansELind']
Ronnietlv,"Tel Aviv, Israel",Joined in Sep 2007,148,83,98,1,['Storyteller390943'],2,"['noymarom', 'Storyteller390943']"
Safari1957,"Oslo, Norway",Joined in Aug 2010,699,250,118,1,[],0,[]
JMayHey,"Newcastle upon Tyne, United Kingdom",Joined in Sep 2015,14,11,7,0,[],0,[]
GeorgeZeidan,"Jerusalem, Israel",Joined in Dec 2007,37,37,21,6,[],0,[]
FamilyofsixSweden,"Lund, Sweden",Joined in Jan 2008,33,33,12,0,[],0,[]
Jgjnk,"Stockholm, Sweden",Joined in Jan 2010,87,87,27,0,[],0,[]
Bedaleda,"Sintra, Portugal",Joined in Aug 2014,49,49,10,0,[],0,[]
LeoDeMaria,"Gothenburg, Sweden",Joined in Aug 2013,27,27,6,0,[],0,[]
81dannyn,,Joined in Jul 2015,5,5,1,0,[],0,[]
BBC1981,"Charlotte, North Carolina",Joined in Jun 2012,87,82,22,1,[],0,[]
Umash,,Joined in Aug 2012,134,78,63,0,[],0,[]
hilleviv2015,,Joined in May 2015,39,31,4,0,[],0,[]
aediger,"Regensburg, Germany",Joined in Aug 2012,14,14,10,0,[],0,[]
728cathrineb,"Oslo, Norway",Joined in Sep 2014,11,10,5,0,[],0,[]
Blandy11,"Silsden, United Kingdom",Joined in Sep 2012,38,18,4,1,[],0,[]
Hoj300,,Joined in Jan 2012,41,38,18,1,[],0,[]
Rosie_92_13,"Nottingham, United Kingdom",Joined in Jul 2012,54,50,22,0,[],0,[]
ToreBryne_Norway,"Klepp Municipality, Norway",Joined in Nov 2008,22,18,16,0,[],2,[]
AndersHi,"Klampenborg, Denmark",Joined in Jan 2008,3,3,1,0,[],0,[]
Jesduarte,"Orleans, France",Joined in May 2009,102,61,32,1,[],0,[]
Charitos,New York,Joined in Nov 2007,41,31,25,0,[],0,[]
Pawach,Switzerland,Joined in Oct 2012,51,50,48,0,[],0,[]
Montse12_12,"Frederiksberg, Denmark",Joined in Jun 2010,46,40,11,0,[],0,[]
d2kbears,"Oakland, California",Joined in Apr 2007,17,7,3,0,[],0,[]
505Travel1,"Bolton le Sands, United Kingdom",Joined in Nov 2012,162,127,68,0,[],0,[]
hasbinfat,,Joined in Aug 2013,34,34,19,0,[],0,[]
mauritzb,"Amsterdam, The Netherlands",Joined in Aug 2009,87,73,50,0,[],0,[]
SmallDane,"Aarhus, Denmark",Joined in May 2007,86,59,30,0,[],0,[]
ScottSpiral,"Melbourne, Australia",Joined in May 2011,157,133,44,0,[],0,[]
TrungNaUy,"Moss, Norway",Joined in Dec 2012,1,1,1,0,[],0,[]
cowboyjb,Melbourne,Joined in Oct 2008,41,41,13,0,[],0,[]
xconrad,turin,Joined in Jan 2009,329,299,227,0,[],0,[]
Chrissykjarr,"Gothenburg, Sweden",Joined in Sep 2007,19,19,9,1,['989oscarr'],0,[]
RobinHull64,"Copenhagen, Denmark",Joined in Apr 2013,6,5,1,0,[],0,[]
ToniLii,"Helsinki, Finland",Joined in Aug 2012,37,37,8,0,[],0,[]
SharonsView,,Joined in Apr 2013,4,4,2,0,[],0,[]
Arneby,"Nacka, Sweden",Joined in Aug 2008,215,194,121,3,[],3,[]
Geung,,Joined in Apr 2012,14,14,6,0,[],0,[]
sperry_twiggins,"Austin, Texas",Joined in Mar 2005,56,34,20,0,[],0,[]
EmilRosenthal,"Skjern, Denmark",Joined in Jan 2008,33,31,27,0,[],0,[]
BenjaminBowman,,Joined in Sep 2012,2,2,3,0,[],0,[]
narquelien,"Stockholm, Sweden",Joined in Aug 2010,27,26,10,0,[],0,[]
hebetys,"Helsinki, Finland",Joined in Oct 2008,6,6,8,0,[],0,[]
Mbhebsgaard,"Copenhagen, Denmark",Joined in Apr 2012,25,19,7,0,[],0,[]
primedesigner,"Hannover, Germany",Joined in Jan 2011,44,41,30,0,[],0,[]
ruby0621,"Copenhagen, Denmark",Joined in Jul 2010,28,28,35,0,[],0,[]
Betteskov,"Esbjerg, Denmark",Joined in Dec 2007,186,101,32,0,[],0,[]
AndVa,"Nuuk, Greenland",Joined in Aug 2008,20,18,5,2,"['Lassenymand', 'lonenukaaraq']",0,[]
MartineHC,"Copenhagen, Denmark",Joined in Jun 2012,6,4,0,0,[],0,[]
JORTraveller,"Vancouver Island, Canada",Joined in Mar 2017,600,151,156,2,[],1,['AhmadAlYamani']
Micah_Smith,"Claygate, United Kingdom",Joined in Mar 2006,45,44,34,0,[],0,[]
oidipci,"Barcelona, Spain",Joined in Sep 2018,3,2,0,0,[],0,[]
Katski12,"Brighton, United Kingdom",Joined in Jan 2011,42,29,21,0,[],0,[]
GaganAgarwal,India,Joined in Apr 2008,65,53,30,1,['357sharadc'],0,[]
HSH42,"New York City, New York",Joined in Oct 2016,15,15,6,0,[],0,[]
gavagai18,"Sydney, Australia",Joined in Feb 2013,145,133,38,0,[],0,[]
FlowerPetalBlooming,"Singapore, Singapore",Joined in Mar 2011,138,124,28,0,[],1,[]
505sailor,"Charlotte, North Carolina",Joined in Jun 2011,262,212,124,0,[],0,[]
timetraveller64,"London, United Kingdom",Joined in Feb 2010,328,307,127,1,['nwaelij'],0,[]
Mhmwwjkh,"Copenhagen, Denmark",Joined in Aug 2011,167,55,39,1,[],1,['KirstineA5']
Bjarkithors,"Reykjavik, Iceland",Joined in May 2010,79,74,30,3,[],0,[]
DonaTita,"Geneva, Switzerland",Joined in Dec 2010,30,20,27,1,[],0,[]
Lukash93,,Joined in Oct 2016,9,4,2,0,[],0,[]
hillersborg1,"Copenhagen, Denmark",Joined in Sep 2007,4,4,0,0,[],0,[]
MostafaF127,"Aarhus, Denmark",Joined in Oct 2012,154,70,62,1,[],0,[]
583nasiak,"Naples, Italy",Joined in Aug 2008,81,40,55,1,['yiolandamanoli'],1,['L8560ZHvaleriad']
sljamas,"Copenhagen, Denmark",Joined in Nov 2018,44,30,24,3,[],2,"['658anner', 'ChristianBank_1']"
azizaaini,"London, United Kingdom",Joined in Nov 2016,23,16,3,0,[],0,[]
venaries,,Joined in Jul 2014,3,2,0,0,[],0,[]
hapibambolbi,"Gilbert, Arizona",Joined in Aug 2007,222,73,38,0,[],0,[]
607behnamn,"Kuta, Indonesia",Joined in Nov 2012,18,4,0,0,[],0,[]
829robertc,,Joined in Feb 2014,114,28,104,0,[],0,[]
JML1975,"Helsinki, Finland",Joined in Mar 2010,4,4,6,0,[],0,[]
Happiness35147839831,"Reykjavik, Iceland",Joined in Mar 2020,1,1,0,0,[],0,[]
LJBtraveller,"Grassington, United Kingdom",Joined in Apr 2015,21,21,12,0,[],0,[]
marleysbr,"Cobh, Ireland",Joined in Aug 2015,4,2,0,0,[],0,[]
BredgadeIrishGuy,,Joined in Sep 2019,1,1,0,0,[],0,[]
mak73,"New Providence, New Jersey",Joined in Feb 2010,93,71,36,0,[],0,[]
CJD12,"Bristol, United Kingdom",Joined in Feb 2011,172,69,52,0,[],0,[]
Hemnes,,Joined in Sep 2012,13,13,11,0,[],0,[]
peterogemil,"Copenhagen, Denmark",Joined in Mar 2012,61,61,21,2,"['873janisg', 'golanya_s']",1,[]
SheenaSt,"Reichertshofen, Germany",Joined in Sep 2008,130,83,19,0,[],0,[]
smithemptynest,"San Antonio, Texas",Joined in Mar 2010,54,35,10,0,[],0,[]
sadand,"Bergen, Norway",Joined in Jul 2012,68,66,18,0,[],0,[]
LucC756,London,Joined in Aug 2012,22,22,23,0,[],0,[]
MarcoCi1984,"Catania, Italy",Joined in Nov 2008,149,70,31,3,[],40,"['Tripadvisor', 'NatGeo', 'TravelandLeisure', 'TravelChannel', 'Thrillist', 'theculturetrip', 'CNTraveler', 'thisisinsider', 'Jetsetter', 'GoPro', 'TimeOut', 'Passionpassport', 'BusinessInsider', 'OutsideMagazine', 'wineenthusiast', 'GiadaDeLaurentiis', 'MatadorNetwork', 'PopSugar', 'theknot', 'Pandora']"
alisaj_12,"Santa Clarita, California",Joined in Jul 2012,295,181,79,2,"['audras751', 'D3559QXtoms']",0,[]
MC_SB46,"Oslo, Norway",Joined in Apr 2013,138,71,46,0,[],0,[]
PBW1016,"London, United Kingdom",Joined in Aug 2015,143,120,54,0,[],0,[]
nickjt84,"Doha, Qatar",Joined in Sep 2015,124,109,57,1,['pontevillas'],0,[]
ComplicatedDisaster,"Princes Risborough, United Kingdom",Joined in Jul 2014,125,100,72,2,[],0,[]
Hrjolls,"Copenhagen, Denmark",Joined in Mar 2008,312,287,628,1,['kitterpigen'],1,[]
johannese390,"Frankfurt, Germany",Joined in Jun 2015,18,18,6,0,[],0,[]
LauraCopenhagener,"Copenhagen, Denmark",Joined in Apr 2016,27,23,9,1,['101raufn'],0,[]
SergioLionheart,"Oxfordshire, United Kingdom",Joined in Dec 2008,24,22,4,0,[],0,[]
JeffreyMontes,"Metro Manila, Philippines",Joined in Jul 2015,2,2,1,0,[],0,[]
TheReviewer112233,,Joined in Feb 2013,2,2,1,0,[],0,[]
Syswatch,"Kolding, Denmark",Joined in Dec 2009,343,142,101,1,[],0,[]
ajsaenz,"San Sebastian - Donostia, Spain",Joined in Jun 2008,133,126,78,1,[],0,[]
Cow3girl,"Atlanta, Georgia",Joined in Sep 2006,277,264,120,0,[],0,[]
interwar,Oslo,Joined in Dec 2012,19,18,9,0,[],0,[]
AfricaToWorcester,"Brighton, United Kingdom",Joined in Aug 2013,115,81,22,1,['CarolThomassoha'],0,[]
argdumtrist,"Stockholm, Sweden",Joined in Sep 2011,60,42,20,0,[],0,[]
MiriamK728,"Denver, Colorado",Joined in May 2005,71,68,71,0,[],0,[]
cmfairygodmother,"Milford, Connecticut",Joined in Jul 2003,107,80,54,1,['394hunterd'],19,[]
The_Es,Atlanta GA,Joined in Apr 2009,5,5,5,0,[],0,[]
SandyWarner,"London, United Kingdom",Joined in Mar 2009,27,27,9,0,[],0,[]
Teemu2442,,Joined in Jul 2011,2,2,0,0,[],0,[]
DanishMP,"Kolding, Denmark",Joined in Sep 2018,40,37,23,0,[],0,[]
marcoy367,"Hong Kong, China",Joined in Nov 2014,24,17,4,0,[],0,[]
MrsS594,"Fence, United Kingdom",Joined in Nov 2017,38,32,17,0,[],0,[]
NatashaEdwin,"Leiden, The Netherlands",Joined in Jun 2016,29,27,3,0,[],0,[]
V2444LBmarkd,"Antalya, Turkey",Joined in Jul 2015,4,4,2,0,[],0,[]
finerobin,"Dearborn, Michigan",Joined in Aug 2017,6,6,1,0,[],0,[]
valeries427,,Joined in Feb 2015,174,73,10,0,[],0,[]
Shergar_is_Alive,"Stockholm, Sweden",Joined in Apr 2014,11,8,1,0,[],0,[]
ciaranhalford,"Santos, SP",Joined in Jul 2009,115,42,28,0,[],3,"['thisisinsider', 'OfficialBudapest', 'gomesdoss']"
Anissa_40,"Paris, France",Joined in Mar 2016,11,11,3,0,[],0,[]
AnnaF7913RI,"Reykjavik, Iceland",Joined in Jan 2014,2,2,2,0,[],0,[]
597kristinau,"Prague, Czech Republic",Joined in Sep 2009,476,141,75,4,"['SalvadorP444', 'Destailleur', 'LongoBongo007', 'guilhomec']",0,[]
sigrunastaa,"Borgarnes, Iceland",Joined in Oct 2014,67,60,10,0,[],0,[]
565lenev,"Copenhagen, Denmark",Joined in Nov 2007,92,50,17,0,[],0,[]
markbX5167KG,"Niort, France",Joined in Sep 2014,7,5,1,0,[],1,[]
MadsBC,"Roskilde, Denmark",Joined in Sep 2013,12,9,3,0,[],0,[]
JonCoo,,Joined in Sep 2013,63,55,29,0,[],0,[]
Olympian1978,"London, United Kingdom",Joined in Sep 2013,28,18,11,0,[],0,[]
atsbw,"Jakarta, Indonesia",Joined in Jul 2012,42,36,14,0,[],0,[]
awardnominee,co. down,Joined in Oct 2008,136,136,105,0,[],0,[]
Gekko76,"Luxembourg City, Luxembourg",Joined in Feb 2010,15,15,6,2,[],0,[]
Marase66,"Malmö, Sweden",Joined in Dec 2007,49,33,31,2,"['chefmetin07', '92kadirs']",0,[]
Zettidriver,"Buseck, Germany",Joined in Apr 2013,349,349,109,0,[],0,[]
jackthebiscuit010,"St. Albans, United Kingdom",Joined in Oct 2011,239,109,52,0,[],0,[]
505DanielG,"Glostrup, Vestsjalland, Denmark",Joined in Feb 2013,29,28,15,3,[],0,[]
Lizkada,"Oslo, Norway",Joined in Feb 2012,21,19,12,0,[],0,[]
TerryMackenzie,"Bensheim, Germany",Joined in Oct 2018,51,46,49,0,[],0,[]
Muurbloem_14,"De Bilt, The Netherlands",Joined in May 2012,60,38,11,0,[],0,[]
alicea124,"London, United Kingdom",Joined in Mar 2015,71,64,12,0,[],0,[]
SeasideBrad,"London, United Kingdom",Joined in Jan 2011,172,84,59,1,['Ahmedsindian'],0,[]
hollysV2712RZ,,Joined in Nov 2016,16,8,3,0,[],0,[]
944paigeb,"Coventry, United Kingdom",Joined in Jan 2017,13,9,0,0,[],0,[]
NubbieDK,"Copenhagen, Denmark",Joined in Nov 2007,89,43,7,1,[],0,[]
753janisv,"Hereford, United Kingdom",Joined in Jun 2014,76,35,9,0,[],0,[]
Robsgotsoul,"Bognor Regis, United Kingdom",Joined in Jul 2007,18,17,15,0,[],0,[]
VAfoodie2014,"Arlington, Virginia",Joined in Jul 2014,93,69,26,0,[],0,[]
LucieLuMatejkova,"Prague, Czech Republic",Joined in Feb 2010,12,5,0,0,[],0,[]
Tine2323,"New York City, New York",Joined in Jun 2013,5,5,4,0,[],0,[]
larsbeyer,"Copenhagen, Denmark",Joined in Nov 2007,1,1,3,2,"['Appeltine', '643annaj']",0,[]
keac,"Stockholm, Sweden",Joined in Jun 2010,21,14,0,0,[],0,[]
ValgardurF,"Reykjavik, Iceland",Joined in Oct 2009,14,14,2,1,[],0,[]
DLemon,"Carrollton, Texas",Joined in Jun 2011,292,281,126,0,[],0,[]
Dilaniv,"Lillestrom, Norway",Joined in Jul 2014,12,11,0,0,[],0,[]
ionai2013,"Woodend, Australia",Joined in Oct 2013,69,62,39,0,[],0,[]
ShelleySaldon,"Whitstable, United Kingdom",Joined in Jun 2012,83,75,39,0,[],0,[]
vrumley,"Flitwick, United Kingdom",Joined in Sep 2012,254,162,122,2,"['Culture808688', 'Jet758988']",0,[]
P3650YUhannahl,"Windsor, United Kingdom",Joined in Nov 2016,18,8,3,0,[],0,[]
alitrewartha,"Adelaide, Australia",Joined in Jul 2017,1,1,0,0,[],0,[]
DLTT2015,"London, United Kingdom",Joined in Aug 2015,651,135,48,0,[],0,[]
482gerardk,"Amsterdam, The Netherlands",Joined in Jan 2014,32,23,10,0,[],0,[]
Nanna20132014,Havana,Joined in Jan 2011,96,96,32,0,[],0,[]
AIRMHUM,"Pisoniano, Italy",Joined in Nov 2012,62,15,5,2,"['PornchaiP8', 'panitl']",0,[]
Flojitos,"Lausanne, Switzerland",Joined in Sep 2011,44,33,31,0,[],0,[]
Tilly89,London,Joined in Oct 2007,11,11,5,0,[],0,[]
dands09,"London, United Kingdom",Joined in Jul 2010,27,26,30,0,[],0,[]
Coffeelover925,,Joined in Jun 2013,27,27,6,0,[],0,[]
Jaya_123m,"Montreal, Canada",Joined in Jul 2013,8,8,9,0,[],0,[]
paulaV1084DW,"Aberdeen, United Kingdom",Joined in Jun 2015,21,14,4,0,[],0,[]
colin_morrissey,Dublin,Joined in Mar 2008,106,96,75,0,[],0,[]
Becctacular,"Sydney, Australia",Joined in Jan 2013,72,37,17,0,[],0,[]
Technotrout,"Copenhagen, Denmark",Joined in Oct 2007,30,22,16,0,[],0,[]
altosaint,"Bengaluru, India",Joined in Dec 2013,98,98,47,1,['manojkovalam'],0,[]
traveling_fr0m_TX,"Wilmington, Delaware",Joined in Jul 2005,178,135,118,0,[],0,[]
PetteriJ_12,"Espoo, Finland",Joined in Nov 2012,14,8,7,0,[],0,[]
IndianGlobalVillager,"Oxford, United Kingdom",Joined in Jan 2009,83,80,120,0,[],1,['Tripadvisor']
Gufetto75,,Joined in Jul 2012,4,4,1,0,[],0,[]
mattt120,"Lane Cove North, Australia",Joined in Nov 2007,232,162,86,3,[],0,[]
Knugo,Norway,Joined in Jun 2006,177,177,244,1,['Kjelvi'],0,[]
piotor87,"Espoo, Finland",Joined in Sep 2007,48,44,53,0,[],0,[]
gogoldenbears,"Los Angeles, California",Joined in May 2008,21,21,9,0,[],0,[]
arwit,"Krkonose National Park, Czech Republic",Joined in Apr 2011,3,2,0,3,[],3,[]
Percy_French,"Dublin, Ireland",Joined in Aug 2009,16,12,3,0,[],0,[]
Sebbwlev,"Augustenborg, Denmark",Joined in Jun 2012,127,112,67,0,[],0,[]
ScottFromFife,"Edinburgh, United Kingdom",Joined in Oct 2012,29,12,3,0,[],0,[]
Mikaelwa,"Malmö, Sweden",Joined in Sep 2010,36,34,43,1,['hinke64'],0,[]
alice0k,"Jersey City, New Jersey",Joined in Aug 2007,21,20,7,0,[],0,[]
lto99,"Barcelona, Spain",Joined in Oct 2018,7,7,0,0,[],0,[]
JonWS,"Brighton and Hove, United Kingdom",Joined in Oct 2009,162,135,71,0,[],0,[]
SummerfromSF,California,Joined in Jul 2017,15,15,19,0,[],0,[]
pputallaz,Switzerland,Joined in Oct 2009,57,36,26,0,[],0,[]
larss747,"Hellerup, Denmark",Joined in Feb 2017,3,3,0,0,[],0,[]
emmie808,"Mililani, Hawaii",Joined in Apr 2015,359,89,53,2,"['P7001YEmegans', 'whoisred-90']",0,[]
Mattis78,"Copenhagen, Denmark",Joined in Feb 2010,152,147,19,0,[],0,[]
Inirap,"Rome, Italy",Joined in Aug 2013,237,205,107,2,[],0,[]
hemantk320,"Seoul, South Korea",Joined in Aug 2017,91,23,4,0,[],0,[]
STAN49_12,"Powell River, Canada",Joined in Feb 2005,481,460,173,0,[],0,[]
vahehg,"Orange County, California",Joined in Aug 2014,322,321,101,0,[],0,[]
Scenic400689,"Gardabaer, Iceland",Joined in Oct 2012,7,7,2,0,[],0,[]
hj_rd_s_r_,"Playa de las Americas, Spain",Joined in Jul 2014,21,19,45,0,[],0,[]
Lyngsdal,"Horsens,  Denmark",Joined in Sep 2012,86,69,29,0,[],0,[]
Kristeeg16,"Tokyo, Japan",Joined in Feb 2016,12,11,3,0,[],0,[]
JohnHellier,"North York Moors National Park, United Kingdom",Joined in Jan 2012,37,30,9,0,[],0,[]
janmza,"Solroed Strand, Denmark",Joined in Jul 2015,26,25,6,0,[],0,[]
B5TRK,"Bexleyheath, United Kingdom",Joined in Jun 2011,39,36,17,0,[],0,[]
lukcan,California,Joined in Nov 2008,104,88,38,0,[],0,[]
MohanS2,"Tucson, Arizona",Joined in Oct 2008,50,49,32,0,[],0,[]
RJWhiteSoxfan,"Tampa, Florida",Joined in Aug 2010,224,224,100,1,[],1,['handluggageonly']
littleboiblue,"Estepona, Spain",Joined in Mar 2015,35,10,5,0,[],0,[]
PassportPlease,"Jupiter, Florida",Joined in Oct 2007,18,13,1,0,[],0,[]
lberoni,"New York City, New York",Joined in Mar 2012,40,38,26,1,['hoteloftheyearawards'],0,[]
Lynned2222,,Joined in May 2013,22,12,5,0,[],0,[]
803nielss,"Randers, Denmark",Joined in Jul 2013,3,3,0,0,[],0,[]
MisterPetri,"Helsinki, Finland",Joined in Feb 2006,228,130,131,4,"['DLindert', 'riittarae', 'juffek', 'RobynSaz']",35,[]
siddu2908,"Raipur, India",Joined in Mar 2015,7,5,3,0,[],0,[]
holgerb855,"Ottawa, Canada",Joined in Mar 2014,131,76,59,0,[],0,[]
Bristoldiner,"Bristol, United Kingdom",Joined in Jan 2012,17,17,22,0,[],0,[]
Pram0dKumar,"Ahmedabad, India",Joined in May 2013,7,6,3,0,[],0,[]
GibsonM1,"Bristol, United Kingdom",Joined in Oct 2010,20,15,8,1,[],0,[]
mklein818,"Delft, The Netherlands",Joined in Nov 2006,300,234,139,5,[],1,[]
olangset,"Stavanger, Norway",Joined in Jun 2011,81,37,30,0,[],0,[]
208omarn,"Dubai, United Arab Emirates",Joined in May 2018,58,26,14,2,"['niko_cph', 'm2ceesay']",3,[]
w0rshiguchi,"Morgantown, West Virginia",Joined in Oct 2018,8,8,12,0,[],0,[]
CrouchsRandJ,"Cheshire, United Kingdom",Joined in Jul 2010,12,7,4,0,[],0,[]
purplemyrtles,"Kent, United Kingdom",Joined in Aug 2016,256,254,122,1,['RJadventures'],0,[]
JohnSverre,"Molde, Norway",Joined in Aug 2007,371,321,151,4,"['RitaMontezuma', 'solfrids687', 'trondg1', 'HeleneA4']",4,[]
joshwickland,"Sacramento, California",Joined in Jun 2017,5,5,1,0,[],0,[]
MCGIBBOZ,"Clydebank, United Kingdom",Joined in Jun 2015,126,94,21,0,[],0,[]
cathytrudgill,"Letchworth, United Kingdom",Joined in Feb 2008,235,231,151,1,['egypt_tours_online'],0,[]
heglan,"Bergen, Norway",Joined in Jul 2014,361,87,27,0,[],0,[]
Jan_Bruns,"Soenderborg, Denmark",Joined in Sep 2008,136,136,116,0,[],4,"['Puskin76', 'annerU758KC', 'hannej584', '529jingz']"
Anne_Globetrotter,"Copenhagen, Denmark",Joined in Oct 2010,107,66,13,1,['Jet96661'],1,[]
hendrikk1534,"Copenhagen, Denmark",Joined in Jun 2014,487,31,19,0,[],0,[]
Canberrafella,"Gordon, Australia",Joined in Jan 2010,313,277,182,0,[],1,[]
JonathanH746,"Chertsey, United Kingdom",Joined in Jun 2012,5,5,7,0,[],0,[]
EmmaManchester_12,"Cheadle Hulme, United Kingdom",Joined in Mar 2008,74,66,37,0,[],5,[]
alinewh,,Joined in Jul 2015,35,30,11,0,[],0,[]
27kungodt,,Joined in Jul 2011,330,182,38,0,[],0,[]
capritalia,"Capri, Italy",Joined in Aug 2012,242,100,92,0,[],0,[]
bluey44,san francisco,Joined in Jul 2010,80,72,34,0,[],0,[]
DanceWhileYouCan,Copenhagen,Joined in Apr 2009,14,14,5,0,[],0,[]
cphchick,,Joined in Jan 2010,3,3,2,0,[],0,[]
Mildjog,,Joined in Mar 2017,10,10,0,0,[],0,[]
Dollaclax,"Morges, Switzerland",Joined in Jun 2016,124,122,64,1,[],0,[]
Kenster1001,"Santa Cruz, California",Joined in Jan 2017,109,109,93,0,[],0,[]
vikingtraveller07,"Frederiksberg, Denmark",Joined in Jul 2005,189,139,87,1,['jamojamojamojamo'],1,[]
Svartepaja,"Skane County, Sweden",Joined in Apr 2006,28,28,4,1,[],0,[]
AD-in-GR,"Grand Rapids, Michigan",Joined in Jun 2014,67,29,3,0,[],0,[]
Elsboell-Christensen,Sweden,Joined in Sep 2007,26,24,3,1,['Sohailbd'],0,[]
1227Diane,"Jim Thorpe, Pennsylvania",Joined in Mar 2012,11,10,12,0,[],0,[]
AbingtonKurt,"Philadelphia, PA",Joined in Jan 2009,15,15,6,0,[],0,[]
GladaAnkan,"Copenhagen, Denmark",Joined in Oct 2007,155,104,47,0,[],0,[]
jplaurak,"Nottingham, United Kingdom",Joined in Sep 2012,10,7,3,0,[],0,[]
emmy_7,Maryland,Joined in May 2007,86,75,69,0,[],0,[]
bwfol,"Brooklyn, New York",Joined in Aug 2007,95,90,28,0,[],0,[]
Whats_for_tea_today,"Bristol, United Kingdom",Joined in Jan 2013,97,95,71,0,[],0,[]
Almoni06,"Brussels, Belgium",Joined in Mar 2012,83,81,101,0,[],0,[]
Todd787,"Austin, Texas",Joined in Oct 2013,128,112,63,0,[],0,[]
SorenBeverley_UK,"Copenhagen, Denmark",Joined in Apr 2009,34,34,31,0,[],0,[]
desmond_coombs,"Rochester, United Kingdom",Joined in Apr 2013,3,3,0,0,[],0,[]
Curnoe,"Vancouver, Canada",Joined in Oct 2010,74,26,22,0,[],0,[]
Gwocka,,Joined in Oct 2012,1,1,0,0,[],0,[]
chillichick,brisbane,Joined in Dec 2007,21,14,6,0,[],0,[]
TimW64,"Frontignano, Italy",Joined in Jun 2011,17,16,37,0,[],0,[]
grouchyswiss,"Liestal, CH",Joined in Oct 2008,21,15,9,0,[],0,[]
Henrikcph1,"Krakow, Poland",Joined in Apr 2011,1,1,1,0,[],0,[]
