storeName,reviewerUsername,ratingDate,reviewHeader,reviewText,rating
Phoenix,sunem70,"March 1, 2020","To expensive, Quality low,","To expensive, Quality low, friendly service. Tourist trap. Says homemade buns on the menu, but they where no near homemade. Even low Quality ketchup and mayo.",2
Phoenix,TheBurgers,"January 5, 2020",Nice Beers,We stopped for some liquid refreshment whilst wandering the shopping area. The restaurant is a little dull inside but the waiters were friendly and the beers were good.,3
Phoenix,Swaage99,"October 10, 2019",Amazing service,"Had a few drinks. Amazing service, the waiters are amazing and the food is great. The beer they have, Grimbergen, is amazing, definetly reccommend",5
Phoenix,Simon N,"September 22, 2019",Don't expect too much,"Had lunch at the Phønix Café & Restaurant. The Caeser's salad was really a pile of chicken and bacon, with some lettuce underneath. Not terribly great, but also not too bad. Similar for the service .. not great, but also not annoyingly bad. It's a tourist place, don't expect too much, but no need to avoid it either.",3
Phoenix,Fiona_Pok,"August 23, 2019",Forced to pay tips by a waiter who didn’t serve my table at all,The location was good but the food was very average. Worst is the service as I was put in pressure to leave tips for my bill by a male waiter who didn’t serve my table at all.,1
Phoenix,Bettyalc,"August 15, 2019",Rude waiters,"Place it’s really nice, and trendy, unfortunately the waiters are rude, at the beginning they are super friendly to welcome you, when you star asking to accommodate you they are super rude.",2
Phoenix,Janake66,"August 2, 2019",Cappuccino and ice-coffee,Nice area for sitting outside and have a coffee and look on people on the square. Double cappuccino and ice-coffe costs 108 DKK so not a cheap place but guess its all about the location.,3
Phoenix,EddieVTC,"July 29, 2019","Descent food, but not environmentally friendly","We had dinner at this restaurant on a Sunday evening. It was pretty busy. Location is great but the food was just okay. But, I got a little frustrated when trying to order some water. While I don't agree with it, many restaurants have a policy of having to make money on anything you drink. Even if what you want is only tap water. I saw that a couple sitting next to us had a pitcher of water and I requested one. They said I could only get it if I ordered a bottle of wine... but I could pay for Italian bottled water. I offered to pay for the pitcher but they said it was not possible and, I quote ""rules had to be followed"". The only reason why we didn't leave was that we had already ordered food. If tab water is considered really good in Copenhague, I personally would rather drink that then have water bottled in Italy and transported all the way to Denmark. I had no choice but to pay for the Italian bottled water. Again, it's not about the money, it's about the unnecessary environmental impact.",3
Phoenix,inkanswe,"July 18, 2019",Summer visit ,"- watery wine, slow service, not many waiters 
+ atmosphere, close to the center of Copenhagen, good menu",2
Phoenix,BigBunny24,"July 6, 2019",Good place for lunch,We first of all called in for morning coffee on a wet Copenhagen day. Good coffee and a scrummy chocolate cake! The surroundings are well designed and the place has a cosy feel. Staff are helpful and friend ,4
Phoenix,OldLawHog,"June 17, 2019",Average ,I chose this restaurant because I didn’t know any better. There was a pretty large crowed and it seemed that maybe some of the locals were enjoying drinks and smoking ( ) There is a lot of that in open air restaurants so you have been warned. The food was average and the price was a bit high for lunch. The service was pretty good. ,3
Phoenix,lievelotte,"June 7, 2019",Very childunfriendly!,"There was a very rude waitor. We were not welcome with our 5mond old baby!!! 
Baby was sleeping and not making a fuss.  He just lifted his shoulders and said no.",1
Phoenix,Flingo18,"December 1, 2018",Not the best option,Ended up there after looking for a place to eat for about 30 minutes. Good serving size but quite expensive for the standard of food. It is basically simple food such as hamburgués and pasta. I tried the vegetarian hamburger and it was mostly a falafel. The cheapest dish is about 105 kr (16€) and regardless of having all of us ordered drinks they denied serving us a glass of tap water. Would not recomend.,2
Phoenix,Shahed Y,"August 29, 2018",Evening coffee at Phoenix,The cafe looked really nice and really patient waiters as the company consisted of more women who could not decide what to order :-),4
Phoenix,NigelB940,"August 21, 2018",Excellent place to eat,"Not far from central Copenhagen in a city square under umbrellas with heaters and rugs on a delightful summer evening this is a good restaurant to try. The menu covers brunch, lunch and evening but has some good options. My carpaccio starter and steak main and assorted dessert were all delicious. My wife’s veal was excellent. Service was super, speedy and friendly. The assortment of drinks included cocktails, gins and wine. Altogether a great meal. The price of 866DKK is reasonable for Copenhagen. ",5
Phoenix,Sara P,"July 11, 2018",Nice evening with friends,"Had the most lovely evening with my friends. Nice service and best of all, the food. 
It has the best location, in the middle of Copenhagen. 
What more can you ask for?",5
Phoenix,382zanas,"May 19, 2018",Great place 👌,"Great place in the center of Copenhagen, the staff is very kind and the desert was delicious. Thank you for the nice time👍",5
Phoenix,Maria M,"May 6, 2018",Bad quality,"They charge extra for a small bowl of cheese (12dk), expensive menu and the Carbonara is not a true Carbonara. Don't serve tap water - only bottled which you pay for. Wouldn't recommend or go back. Service was not great.The only advantage of this place is that it is in a nice location, but I suggest if you are a tourist visiting Copenhagen to go elsewhere.",1
Phoenix,Rose C,"April 18, 2018",Bit of a joke,"An establishment who serves carbonara with white wine in it, charges for tap water and charges for extra parmesan (12dkk (see image below)) is not a restaurant I would reccomend.",2
Phoenix,artemisn2016,"April 9, 2018",Could be better ,"Very good food , huge portions. I like it that the kitchen was international. Good location in the sentrum of Copenhagen. But the service could be better, the waitress didn’t smile and didn’t ask how was the food or if we want more drinks. She didn’t even say a thank you. Just they have to be more nice with the tourists. ",3
Phoenix,benjaminl338,"April 7, 2018",Quick (very quick) beer,"We were between places, had had a great dinner and were gonna find a club, so now all we needed was a beer pla ",2
Phoenix,Rowan D,"January 27, 2018",Fairly typical brunch fare.,"For those that like the egg bacon and sausage brunch, with a few imaginative salads thrown in, then this fits your bill. We were offered a drink when were seated, but never really had much communication from the staff such as ""Can we get you another drink?"" from that time on. We enjoyed our meal, and had no complaints there, but as stated, it was fairly typical brunch fare, and sometimes you like to see something a little different on offer in the food trays. The value was certainly ok, no complaints in that area at all.",3
Palæo Frederiksberg Center,torpongm,"April 14, 2019",Nice food but slow service,"The food was great, but it took some time for them to prepare compared to the first time we visited the place the day befo ",3
Palæo Frederiksberg Center,samjbaker,"January 31, 2018",Bad service but good food,"First of all: Love the food. Great menu, great price, the idea is really good. But it kinda ruins the whole experience when the service is bad. We had the brunch offer and we had to come and order two times, because they didn't put it correctly in the system first time. And some of the things we had chosen in the brunch offer (something about boiling an egg) would take more than average time to make, so ""could we please order something else"" - What? And they forgot to give us our drinks, plus when they finally came it was not the drinks we ordered. And when we came to say it wasn't right, they just seemed rude, like we were making their jobs complicated and it was our fault. Besides that we waited 50 min for food. We actually felt bad in the beginning, maybe they were new and they were young, but when they started acting rude and ignorant whenever we told about another mistake, it ruined it a bit. One of the older waiters was kind though and trying to make up for the mistake ",3
Palæo Frederiksberg Center,Daga2013,"December 28, 2017",Untidy.,"The food is freshly made, however the tables and work area were very untidy when I ate here, which was off putting, doesn't´t make me want to return. Staff seemed inexperienced.",3
Katsura Sushi,nicopa,"August 12, 2019",Fantastic!!,"I have never eaten sushi that was this good in all of my life. Everything was delicious, the staff was kind and it was also done quite quickly. I recommend this restaurant to anyone nearby",5
Vinbodegaen Frederiksberg,kasperhyllested,"August 7, 2019",Imponerende vinkort og kompentent betjening,Hyggelig lille vinbar med et imponerende stort udvalg af vine i alle priskategori ,5
Kababji Grill,trcastor01,"July 17, 2019",Good food ,"This place doesn't look like much from the outside, but don't be fooled. The food is top notch, worth stopping in for. The prices are also very reasonable. I hope we have time to stop in again before we leave.",4
Kababji Grill,swanboy01,"September 24, 2018",Good fast food,"Popped in for lunch one day and chose a kebab. Tasty and quickly served. 

This is a small fast food place with a few tables and a good selection on its menu. Polite and helpful staff.",4
Tokyo Sushi,245kristoffera,"April 28, 2021",Sultne børn og ingen sushi,"Børnene er sultne, jeg er stressede … øh jeg mener jeg har travlt, og som de gode far jer er bestiller jeg sushi til vores bø ",1
Tokyo Sushi,W4031EChansd,"July 13, 2019",Fantastisk sushi med gode venner ,"Rigtig god betjening, fantastisk sushi med gode venner. Kan klart anbefales. Vi fik sushi ad libitum og der var både sticks, sushi og mulighed for at bestille så mange gange man vil uden mdr pris. Og så er restauranten rigtig hyggelig. ",5
Bagelsringen,juande1975,"August 7, 2018",Good salads,"Good salads (an ample selection) and sandwiches (including bagels) to go, or to stay. Reasonable prices too.",4
Ismejeriet Tivoli,rcn84,"July 5, 2019",the best icecream in denmark,"definitely the best ice-cream in Denmark, with whatever taste you can only dream about, if you visit denmark you have to try this",5
Kaktus,X6313GLkimr,"February 24, 2020",Nice food,Little nice mexican inspirred resturant. Good food even it is a bit pricy. Got lunch and dessert and some heat here at this cold day.,4
Kaktus,Rasmus T,"December 1, 2019","Disapointing Mexican food,","Disapointing Mexican food, but decent interior. Not worth the calories at all. I had the burrito and chips, very bland.",2
Kaktus,Crimsondream,"September 7, 2019",Great ambience.,I decided to escape the rain and have lunch here. The candles were good for warmth. Staff were lovely and spoke perfect English. My only issue is no sour cream and Jalapeños on nachoqs and lack of guacamole and salsa.,4
Pub 53,RobDrinkall,"June 24, 2019",Unwind,Monday is Friday in Pub 53. Or at least this is the party scene viewed by the folk sat by the bar joking and laughing about life. Prince Philip and his love child reared by escaped Nazi war criminals is always a topic of conversation. Methane on Mars derived from a biological rather than a geological process doesnt require a PhD in this place and the explanation is as significant as Prince Philips love child.... ,5
Woodomi,TheCompleteTraveller,"August 30, 2019",Heavy Bao,"Tried their 3 bao's. All great, especially the crispy salmon. There is a lot of protein in these bao buns. I am missing a bit more fresh herbs, salad - or maybe just a splash of lime juice or spice. It gets a bit heavy with all this meat, especially as the bao's has a tendency to get a bit stick ",3
Emmerys,hannazo,"July 22, 2018",Convenient but there are better options around,"Landed here twice because there is plenty of seating and the location is super convenient for bus and metro. However, coffee is only average and baked goodies not as sumptuous as they could be. And with other, better bakeries and coffee places just around the corner (think Det Rene Brot, Cofee Collective), the only reason to go here is laziness, really.",3
Emmerys,Daga2013,"December 28, 2017",An organic baker,"An organic baker chain, which is cashing in on its reputation. Overpriced there are better and more affordable choices very nearby.",3
Islands Brygge 21,Emilie D,"October 5, 2016",dont bother,"Really really bad service, the brunette serving had no consideration for the other guests and just talked really loud to a friend visiting, just bad service..and the food had to be sendt back. we will never go there again. shame its a nice location",1
Islands Brygge 21,Vanessa P,"August 23, 2016",Far too expensive,"As a local, I've seen the streets and shops change. This place used to be a really old fashioned, cluttered and book shop with fair prices. You would think that one would like to continue the local and down to earth vibe where everyone is welcome. Well, everyone is welcome, if they have so much money that they are able to, and don't mind, paying overprice. The coffee isn't great either. The location is excellent. The rooms are big and well furnished.",3
Islands Brygge 21,HolidaymakerDenmark,"June 27, 2016",Small but exciting place,"This restaurant is a must visit not because of luxurious interio or extremly expensive ingredients used, but due to the fact that food tasts so good eventhogh you would not imagine the ingredients would work together so well. They use some nordic ingredients and some of them most of the people would not normally use when cooking a meal at home, but they blend to an explosion of taste in your mouth. Price is reasonable and if you order a set menu you would definitely not be hungry when leaving. Location is more suitable for going by car and when we went there last time the number of parking lots was limited due to roadconstruction.",4
Islands Brygge 21,henrikn841,"February 28, 2016",Cosy but bad first impression,"Was there for a date, we ordered 2 cups of tea. After a good 15mins we noticed that the guy behind the bar had forgot our command. so we had to re-order. No apology for th ",3
Islands Brygge 21,Lalija,"December 15, 2015",Cousy atmosphere; draught,Agree with pleasant musical background & candles - makes you feel cousy & hom ,3
Islands Brygge 21,vbk172,"September 17, 2015",Rude staff,"The brunett girl in bar seemed annoyed that I asked simple questions on coffee menu.  I felt awkward, so quickly took my things and left. I was upset out of the blue.",1
Islands Brygge 21,ReneC89,"May 25, 2015",Stylish CPH ,"Good Sound (Sonos system), nice food, great interior and cool people. I would say thats a special place. Candle light even at noon. :)",5
Islands Brygge 21,DDE1989,"May 12, 2015",Stopped for a coffee and had a great experience ,"While exploring the other side of the water we stumbled upon islands Brygge 21. A restaurant that seems to be popular to locals, who offers coffee, wine, cheese and other dishes. We stopped here for just coffee, and the coffee was good, the service was perfect and the atmosphere something to experience. While on this side of the water you get to sit outside enjoy the view of the central city, and of people going by in their every day life. ",4
Cafe Lille Peter V.Sild - Per Krog,RobDrinkall,"June 3, 2019",Traditional Bodega,Time stands still in this bodega. The walls are adorned with memorabilia from Tuborg and Carlsberg breweries. Smoking is still permitted inside this bodega however it is possible to sit outside in the sun and watch the world go by. The bodega is used by many students who welcome the 25 kroner for a pint of Green Tuborg. ,5
A San Sushi,juande1975,"August 7, 2018",Decent sushi,"Decent sushi at a reasonable price, especially for lunch. The place is not fancy at all. Good option for those staying at CBS Housing in Nimbusparken",4
A San Sushi,hannazo,"July 22, 2018",Decent neighbourhood sushi place,"The sushi is fresh but unadventurous and the flavours a bit bland, but the value for money is very good for Copenhagen standards. It is our go-to place for casual weekday sushi.",4
Motley,Tig A,"May 3, 2019",What a gem!,"We stumbled upon Motley quite by accident on a cold walk back to our accommodation. It looked completely full from the outside but by chance two seats became available as we walked in. We were really only after some warmth, a drink or two and something light to eat. We received the warmest of greetings, and an offer to make up a cheeseboard for us from the wide selection of cheeses available. Beers suited to the cheeses were also chosen for us. We spend a wonderful hour or so at Motley, enjoying the lively atmoshpere, the friendly and personal service and the wonderful cheeses and meats. We'll be back.",5
H Kitchen,Y1139MMalexanderk,"April 11, 2021",A hidden gem,So tasty food. Fred and delicious. This little establishment is a hidden gem 💎 in the heart of the city,5
H Kitchen,Climber54124495743,"August 4, 2019",Poor food,This place is not worth the visit. Had their hot bowl and it tasted like a 20kr microwave dish from the supermarket.,1
H Kitchen,yoyozhu,"May 2, 2019",fresh,We had order poke bowls pinky salmon and green hall. The green hall has super fresh taste. I’m definitely will come back again.,5
H Kitchen,rickycarica,"April 23, 2019",Really good lunch!,"I had a great lunch here while having a break from studying at the nearby library. Big healthy poke with loads of fresh fish, avocado and vegetables! Good price for an unexpected nice lunch! Highly reccomended",5
H Kitchen,631edmund,"April 20, 2019",Great food for a reasonable price,"I had a beautiful vegan poke bowl with avocado, tofu, peanuts, and seaweed. I’m definitely going here again",5
H Kitchen,ScaniaSwede,"February 9, 2019",Terrible lunch and cold,Came here with a colleague for a quick lun ,2
Boheme Kaffebar,Anmelder2366,"October 9, 2020",Upersonlig og kold,"Jeg har fået den værste behandling her, totalt racistisk opførsel fra ejeren. Find et andet sted. Der er nok af dem.",3
Boheme Kaffebar,Nicomcph,"May 26, 2019",Hyggelig lille café ,"Denne lille hyggelige café har ligget i Holmbladsgade i et par år, og fortjener helt sikkert en anmeldel ",5
Limdim,larsc55,"April 14, 2019",Super god thai,"Fantastisk lækker autentisk thai mad som smager super godt. Men kun til take away.
Jeg kommer helt sikkert igen.",5
Kosmos K,martinhI7520GV,"April 12, 2019",Like eating the concept ‘health’ :),"So we were out looking for a place to eat breakfast, and stumbled upon this place. A very happy guy greeted us from behind the counter, and told us they specialized in making food that is good for your bod ",5
Vietnam House,Royax,"February 12, 2017",We love this place,"With a group of friends, we used to come to this place for dining or for late dinner after our badminton training. We like the old couple who serve and make the food. Too bad this restaurant has already a new owner. It will never be the same.",4
Mae Pen,laurynasz,"January 9, 2019",Excellent as a small restaurant,"Keeping in mind, that I and my colleague we weren't very hungry, we came to this place only for snacks. At the restaurant, we were welcomed with a huge smile. The waitress was extremely friendly with us and suggested their best selling spring rolls and fried chicken dish (N14). We couldn’t resist for that beautiful lady and we ordered them. We were very satisfied with the advisory services and the food was best we ever had in Thai restaurants so long. Spring rolls were crispy and flavourful and it worked great as an appetizer. And finally, the chicken dish felt to be genuine to Thai cuisine or even better than chicken dishes back in Thailand during our last tr ",5
Mae Pen,385lilliang,"December 18, 2013",Pretty average,This take away used to be really great. Then they increased the prices and decreased the quality of the food substantially. A business model I don't understan ,3
Mae Pen,MortenDK123,"April 23, 2012",Best Thai take-away in Copenhagen!,"I live nearby and use this service frequently. The food is always fresh and plenty, prices are low and absolute fair and the service is swift. The peek into the kitchens shows evidence of clearness and efficiency. Highly recommended! On actual seating but a waiting area only.",3
Den okologiske poles and,50waystogo,"July 27, 2014",Organic hot dogs/sausages,"Best hot dogs! Organic everything, from bread to their own toppings. Get it with everything, Danish style, or French style, or with mash (no bread) and beets. Several organic roasted hot dogs/sausages to choose from (chicken, pork, beef, goat) . I'm not much of a hot dog person, but do like sausage, and loved these. Vegan option available too. Budget friendly too in a pricey food city. The stand I went to was by the round tower, but did see one other on the main shopping street. Go, give it a try... You'll love it!",5
Den okologiske poles and,Phillygirlagain,"August 15, 2013","Great place for a quick, cheap meal and vegan-friendly!","We just happened to see an ad for this place in the Copenhagen tourist center. Because it mentioned vegan hotdogs, I was already game, so we said we'd go there if we happened to be close by and hungry at some point in our journey. Boy, am I ever glad that happened! This place is delicious! These aren't your average, soggy, overpowered-by-bread dogs. These are organic, big, and served on delicious, artisan rolls. There are a number of more traditional meat options, and there is also a fabulous vegan dog that is dutifully kept on a separate part of the grill to avoid them touching the meat dogs. My vegan dog was big and juicy, and the roll was so tasty - crisp on the outside but tender on the inside with a hint of herbs. The meat dogs also looked very plump and high quality. There are a number of topping options, too, ranging from traditional ketchup and mustard to crunchy fried onions. It really was a treat, and if you're on the go or on a budget (this is a food truck if I haven't made that clear), this is the perfect way to stave off your hunger pangs.",5
Tacopop,Meander39427376563,"November 7, 2020",The food and the drinks are,"The food and the drinks are excellent! We go there every weekend! Nice and very clean place. People who is working there, are very friendly and nice! I loved these restaurant! It’s 100% Mexican food!",5
Tacopop,StuT4,"October 9, 2020","Cosy spot, great tasting authentic Mexican food","Nice little spot with a very relaxed and chilled out atmosphere. Food was super tasty and came out nice and fresh, I could even smell the beef frying in the kitchen which was great. I sat outside and enjoyed the last of the sunshine with my dinner. A really great selection of takeaway craft beers you can take home with you, along with some authentic Mexican beers, and Mexican soda's.",5
Tacopop,JBPurgerFrb,"October 9, 2019","Great food, but burritos should not be cold",Tacopop opened recently at Smallegade and we were looking forward to a good take away place instead of only sus ,3
Joe & The Juice,55401,"June 27, 2019",Our favorite chain!,"We indulge too much.  Reminds us of a healthier version of
Jamba Juice in the States.  I tried a mint and ginger one
that was a bit overpowering but still very good.",5
Joe & The Juice,fa7er,"October 30, 2018",It’s all about Joe,Love Joe and the Juice concept... with great Healthy food and snacks and healthy juices with dance music in the background.. I really like this place.. my local one is in Christianshavn next to the canals.. so you can either take away or sit in and enjoy your meal in comfortable surrounding ,4
Uden Ben,UffeP34,"January 27, 2019",Best keept secret: small local fish restaurant.,"It's a very small place with a very limited menu, and there is nothing fancy about it, but it's great. The owner is a former fish shop keeper, when now runs a simle fish restaurant. The fish and shellfish is very high quality and perfect fresh. If you are near, then I strongly recommend to try this great place. They have very few seats, and no alcohol licens and very few seat, so it's great with you can takeout. The food is also very good for takeout.",5
The Pizza Bro,tinem_cph,"May 30, 2020",It's a winner every time,"I always order the same pizza here, the one with Salami picante, and I am honestly never disappointed. It's the really tasty kind of pizza dough where you get that taste of open fire in a nice way where it feels like camping. Very good quality pizza, dough and topping. I will be here again. And again. ",5
The Pizza Bro,Aske M,"November 17, 2019",Uncooked dough for a way to high price,"The dough, it was slaggy and uncooked. the potatoes was raw.. and the prices was sky high, staff was not near coustomer friendly. all in all a bad experience.",1
Enigma Kantina,Jens-Christian I,"September 6, 2018",Meget blandet intryk,"Cafeen ligger i et postmuseum med gamle telefonbokse, gamle telefoner o.m.a. Selve cafeen er hyggelig og tiltalende. Om man kan lide maden, er en smagssag. For min smag var der for mange burge ",2
Enigma Kantina,jherp,"June 1, 2017",Super lækkert dansk / fransk køkken,Var der inde før depeche mode koncert og det var en rigtig god oplevelse. Super starters og spændende hovedretter. Masser af smag og rigelig mad,5
Enigma Kantina,KristineNJ,"February 26, 2017",Lækker mad i lækre omgivelser,"Vi var på Enigma Kantina til brunch. Det er det gamle posthus, der er indrettet til cafe og museum. Og ... der er stadig posth ",5
Front bistro & bar,Mikael F,"July 30, 2019",Pleasant dinner,"While staying at the hotel, we had dinner her ",5
Front bistro & bar,767stevem,"October 3, 2018",Limited menu,"It is not the best place to sit and eat, drafty, menu has only a few dishes available, which is surprising considering there is a full kitchen out the back.",2
Promenaden Tivoli,Joyman L,"February 21, 2020",RIBS!,We dined (dinner) here during our visit to Tivoli. We were greeted by a friendly waitress and was seated promptly. We ordered the ribs (I think it was a seasonal item on the menu) and all orders arrived at the same time not too long afte ,4
Promenaden Tivoli,extemez,"February 15, 2020","Nice food in an amazing location,","Nice food in an amazing location, very tasty , you have to try the ribs recommended, also the home wine was very good and good price.",5
Promenaden Tivoli,Storyteller446043,"January 8, 2020",Dinner,"Nice buffet dinner according to price and location. Nice staff but small place between tables. 

Thank you",4
Promenaden Tivoli,Magnus_Wes,"January 1, 2020",3 out of 4 dishes not proper restaurant food,"First impression was not very good, there were patches of dirt on the table cloth from previous visitors and these were accompanied by dirty napkins lying on the floor beneath the tab ",2
Promenaden Tivoli,Johanna F,"December 30, 2019",Tourist trap!,We were initially made to feel welcome by the staff Member who greeted us but our server was surly and clearly not happy in their work.  The food was average at best and we were very disappointed in the whole experience.,2
Promenaden Tivoli,Andrewsk8s,"December 15, 2019",Nice Place For a Fika,"Tivoli is a magical place and there are of course dozens of little places and hidden nooks within to dine, relax and get refreshments. I have many personal favourites that I have been visiting for years, but yet I still occasionally find wonderful new ones to add to my list. Promenaden is definitely one of th ",4
Promenaden Tivoli,Finn-Sejersen,"November 22, 2019",Turistfood,misera ,1
Promenaden Tivoli,jamilaa2018,"August 23, 2019",Good location and shaded outside seating,"We had a quick lunch in this nicely located restaurant in Tivoli with nice shaded outside seating, the service was good, we ordered club sandwich and Cesar salad, both were good, the desserts and tea were also good .",3
Promenaden Tivoli,Toastracks,"July 23, 2019",Good food but terrible service and slow delivery,"Early this evening we booked a table for six. When we turned up on time we were told that there were no tables for six. After a while we were given a makeshift table. When the main course turned up, we asked for cutlery, but it did not turn up. We asked a second waiter for cutlery but did not get any, and I was sent back to my table. In the end I went to get some myself. When we were half way through the main course a waitress turned up with cutlery.... We then ordered coffee, drinks and dessert, coffee and drinks turned up but no desserts, and after 15 minutes we had finished our coffee and drinks and my children abandoned hope of dessert and left. Five minutes later, their dessert turned up! The food was really tasty but the evening was overshadowed by the frustration of the poor service. Don’t go!",2
Promenaden Tivoli,TimothySpring,"June 5, 2019",All about the location,We picked the Promenaden in Tivoli primarily because of the location and since they advertised a buffet. The service was very good and the location excellent but the food was just ok. One of us had the ribs and the other the buffet. The portion size of the ribs was huge but a somewhat strange cut in relation to the bones. They do give you a bib which was needed. The buffet was mediocre at best.,3
Promenaden Tivoli,chellefoub,"April 23, 2019",Great ribs,"We dined here after a recommendation for the ribs. We asked for an accessible table and our request was met. The server was lovely, making recommendations and was very attenti ",4
Promenaden Tivoli,60katrineg,"April 14, 2019",Acceptable food but dirty place,Food was ok but nothing special. But look around and find it so very dirty. Lamps full of insects and dust. Walls of splashes. Just awful for this beautiful park,1
Promenaden Tivoli,N8699PYpeterw,"January 15, 2019",Beautifully lit and entertaining,"Lots going on and very popular. Bars, restauarnts and activities abound. Great atmosphere and very well designed",5
Promenaden Tivoli,Susana V,"November 9, 2018",Fifteen years ago ..............,"i had been there fifteen years ago with my daughters,and wanted to show our friends, !! We loved it ! it is renovaded, full of activities, we played lots of games, walked around, saw the people and a bit of the activities before sunset, then we hung around till night and heard teh music, Had dinner at one of their nice restaurants , it was a great way to spend the end of the day !! All the rides were there, but no one was up to that !!",5
Promenaden Tivoli,danberney,"October 28, 2018",Refused tap water,"If there is one thing I find unforgivable in a modern resaurant it is the refusal to serve tap water. We spent a decent amount, and had an OK lobster soup and passable main course with a nice pinot noir but ‘had’ to have the bottled water according to a waiter. Apparently water does not make its way into Tivoli. This is very poor ethical practice and I expected better of Denmark, Copenhagen and Tivoli. I did tell the waiter that this was an authomatic 1 star from me! ",1
Promenaden Tivoli,Arin89,"October 10, 2018",A small disappointment ,"Super friendly and helpful staff. But we were disappointed by the ribs, which were supposed to be one of their specialties. Not a complete disaster, but they were quite dry",3
Promenaden Tivoli,edopir,"September 1, 2018",Disappointing!,"Had dinner here following an evening at Tivoli Gardens. We were attracted to their ribs, which they seem very proud of, however, unfortunately they were rather disappointing, and probably one of the worst ribs I've ever had. The ribs were rather dry, and barely marinated. I cannot see why all the fuss! Better eateries within the food hall. The only positive thing about it is that it overlooks the actual gardens.",2
Promenaden Tivoli,Brighton45,"August 25, 2018","Nice location, good service but average quality food.",We were drawn to the outside seating area because of its location within Tivoli Gardens. My wife chose the American Burger and I went for the BBQ Spare Ribs which are the specialty of the house. Both dishes were good but not exceptional for the price paid. The positive side of the evening was the very good service from the young service team.,3
Promenaden Tivoli,321FabrizioS,"August 21, 2018",Very expensive and no taste,We have spent a nice evening in Tivoli park last on Saturday 18th and wanted to complete with a nice dinner on site. This place had it all to be nice but although being aware that prices in Copenaghen would be very high we at least hoped for good quality and tasteful simple food ,1
Promenaden Tivoli,patrick722,"August 19, 2018",Order the B-B-Q ribs - the speciality of the house.,"You are mistaken to order pizzas, chips or anything else here at this steak and ribs place. Their speciality is B-B-Q ribs grilled on a lava stone grill! I'm very, very picky with ribs and I'd rather go without, because I know I can B-B-Q them best myself. The rack of B-B-Q ribs grilled on a lava stone grill are really very good here and your right choice. Go with a Tuborg Beer but watch out - a large is about 0.7l and comes in a huge glass. The perfect match to your ribs and you need it. Order extra sour cream with your baked potato as it is not enough. I agree to the sleepy waiters and their service. They are more concerned about other things after bringing you the food. My tip: order the tooth picks with your food and make sure they are brought along.",4
Promenaden Tivoli,Mike C,"August 12, 2018",Pretty good place amongst the other fast food and burgers,"We were staying in the Nimb Hotel right at Tivoli and we popped out the back door for lunch. We took a look at quite a few menus, avoiding the burgers and fast food outlets and this had both a decent menu and it looked rather more inviting than most of th ",4
Promenaden Tivoli,E2917RHsilviat,"August 1, 2018","Good food, very bad service","We came to this restaurant attracted by the ribs, apparently their special dish..the location is amazing, inside the Tivoli park in the center of the city, and the food was good and the quantity fine. However the service is awful!!! We barely had the time to sit at the table that they came right away to take our order..they brought the food after not too much time. Took them forever to get back to our table to take away our plates and finally ask for a coffe and the check. They were too focused to cleaning tables and make other people sit even when no people were waiting to get the table. ",3
Promenaden Tivoli,housewifeover40,"August 1, 2018",Not worth the money or wait,"Ordered pizzas, chips and sodas for the kids. The pizzas were cold, had to ask them to heat it again - AND it wasn’t baked at all. Waited for the chips a loooong time... got them when we reminded them that we were still waiting for our chips! Chaos in the kitchen made this visit not worth the while. ",1
Promenaden Tivoli,mikeylund101,"July 12, 2018",Expensive and poor quality,+ st ,2
Promenaden Tivoli,mariagZ1086JM,"June 1, 2018",Awesome,Promenaden Tívoli saved me!!!!  What a wonderful place to eat and drink while my teenager watches a concert.    Ribs were great. Beer was good. Clean bathrooms.,5
Promenaden Tivoli,Ingimar E,"April 16, 2018","Bad, definitely not worth it","Overpriced bad steak buffet on the second floor,  bad taste and some of the salat tasted like it has been there for days! :(",1
Promenaden Tivoli,Trevor N,"April 9, 2018",Excellent food a excellent service,"After a delightful trip to Tivoli Gardens, we went to the Promenaden for a beer and liked the look of it so much we stayed there for dinner. This proved to be a good choice. I had the theatre dinner, with excellent lobster soup follwed by some perfectly cooked veal. All with a nice bottle of wine and great sevice.",5
Promenaden Tivoli,Helgi B,"November 18, 2017",Disappointment,"Came on a cold Saturday evening and were in a mood for a nice evening. The service was great but the dinner was little bit of a ""precooked"" and had the taste of ""they are not coming bac ",2
Promenaden Tivoli,HarriHirvela,"October 25, 2017",Good food in Tivoli,"Shrimps, beers, burgers, club sandwiches... Service was good and the meals were all right. Maybe just a bit on the costly side, but well, it is the Tivoli.",4
Promenaden Tivoli,Ricochan,"October 17, 2017",Tivoli Dinner,"I was looking for a place to eat before the electric show that was to start at 7:45 PM. For Americans, Danish dinner can cost a wee bit higher than similar establishments in NYC. I had fish dinner with Carlsberg beer here - service,food and price met my expectation. I could reach a good spot for the show because my food came out without much wai ",4
Promenaden Tivoli,HeinBloed,"October 15, 2017",Typical Danish Frokost-Buffet (= Danish Lunch),Well although you need to pay admission fee to get into Tivoli: it was worth. A typical Danish frokost buffet with everything you need to build yourselves hot and cold open face sandwiches. A very good recommendation of Danish friends who said that it is very typical and not overpriced for a place like in the heart of Tivoli Gardens (= Amusement Park). I was happy to have my Danish rib-roast with the crispy skin again.,4
