storeName,reviewerUsername,ratingDate,reviewHeader,reviewText,rating
Cafe Ultimo,hannesbe2019,"June 1, 2019",Raw meat,"First a sandwich with pig meat that was barely cooked. Then a second chance with a burger, cooked medium but with a distinct sour smell. At least the beer was on the house. But just avoid this place.",1
Cafe Ultimo,elvirasandberg,"December 7, 2018",Great,We had great time in there. Our lunch was delicious and we really enjoyed it. Authentic italian taste. The place needs to be visited!,4
Cafe Ultimo,Bitte2100,"December 29, 2013",Poor and expensive,The only restaurant in Tivoli that was not full - that should have been a warning ,1
Cafe Ultimo,Brad L,"December 14, 2013",Avoid this rude place ,"My girlfriend and I attempted to go here for a drink and a light snack. On entering the cafe, I asked the girl if we could have a drink. She simply walked off without even making eye contact with us. She went to the bar a few feet away from us to speak to a colleague before coming back to say they were closing (it was about 9.40pm) and then simply walked off. The Resturant was about half full and plenty of people seemed to be looking at menus. Just rude and unacceptable, they weren't closing they just didn't want people that weren't having a meal. Zero customer service. ",1
Cafe Ultimo,shark3132,"October 23, 2013",No need to experience the Tivoli roller coaster for a stomach churning experience - just dine here,Whilst visiting the Tivoli gardens we decided to dine at the Ultimo which is located in the grounds.It was very busy in the gardens that night and the clue should have been that we were able to get a table without much trouble - other visitors obviously knew better! My wife and I chose the tomato soup starter which was a real mouth burner and heavy laced with chilli. My main was a pizza (the first choice of fish was off the menu) and my wife chose an Italian dish. After several bites we both concluded the meals were poorly cooked and of poor quality and left them virtually untouched. The penalty for eating at the Ultimo ÃÂ£73.00. Never again ,1
Cafe Ultimo,Assaf B,"October 10, 2013","Nice place, food is OK","Cafe Ultimo is located inside Tivoli gardens, which makes it automatically magical. The food was OK, quite average and the service was very good. You can do better in Copenhagen",3
Cafe Ultimo,asiageof,"September 8, 2013",Avoid like the plague!,"I didn't even get past the front door of this place, because the 'welcome' b***h was as rude as they come. I asked for a table for two, she directed me to a table for six that still had the leftovers from previous diners, despite the fact that there were countless other tables available. When I asked to move she said - not possible, so picked up my stuff and left. Would recommend to those who want to be treated like animals. Nil points!",1
Cafe Ultimo,Nyonya,"July 23, 2013","Average food, high prices","Ultimo is an Italian restaurant by the lake inside Tivoli Gardens, & you do pay a premium for being inside the park (which you have already paid to get into ",3
Cafe Ultimo,DrNo99,"July 2, 2013",Nice view,Sat outside with a nice view over Tivoli. Good service from a Swedish waitor. The kids ate pasta which was tasty. We had pizza but they were not good and we couldnt finish. Because the restaurant is situated inside the park the prices are higher than normal.,3
Cafe Ultimo,jjder8,"June 29, 2013",OK Pizzas,"The title says it all.  The waiter was very nice, but the food was just OK.  We only had pizzas so obviously we didn't sample much on the menu.",3
Cafe Ultimo,Keith11,"June 20, 2013",Good food and pleasant location,I am surprised by some of the negative comments. Went there on a warm evening and had an excellent meal after a stroll around Tivoli. Maybe becuase it was warm the atmosphere was good. We had a set menu and the food was very good. Had a huge piece of nicely cooked beef. Waiter was very helpful and explained the dishes we were having,4
Cafe Ultimo,Sigurd B,"May 22, 2013",Good food,"A nice place within the Tivoli compound in Copenhagen. The food is good, but we were not too impressed by the service level. A small tip: When the temperature goes up, the more important to serve the rose-wine chilled (and not room tempered)...",3
Cafe Ultimo,Mountain_08,"December 17, 2012",Overpriced food and very small menu,"On a cold winters evening we went into this cosy looking restaurant for an italian experience. Well, we are not convinced. The service was very superficial as you could expect in a large and busy place like thi ",3
Cafe Ultimo,Graham M,"October 24, 2012",An awful experience,"We visited Copenhagen and Tivoli from 17th-24th October. Copenhagen and Tivoli were great, Cafe Ultimo was awful. We had been there when we visited Tivoli 6 years ago and had a nice meal so decided to go again on the final evening before we left Copenhagen to round off what had been a very nice holiday. We arrived around 8pm. The service was slow even though the restaurant was not busy. We had to ask for bread as we were not offered any. Because we had a Tivoli season ticket wild card we were entitled to a complimentary glass of prosecco but despite reminding the waiting staff twice this never appeared. All of our main courses were way too salty. We asked to see the dessert menu, which we were given but then the waiter went off and didn't come back. Eventually we gave up on dessert and had to get up and go find a waiter at the counter and ask for the bill. This was the worst meal we had during our visit to Copenhagen and when we come back to Tivoli we definitely will not be visiting Cafe Ultimo again.",1
Cafe Ultimo,davidb72,"October 17, 2012",Terrible food! Would never visit again...,My partner and I visited Tivoli last month. We arrived at Cafe Ultimo at around 9.35pm and were told that the kitchen was closing at 10pm. We decided pretty quickly what we wanted from the menu. Our waiter didn't come back to us until 9.50pm as he was too busy fawning over some business men nearby. We ordered two pizzas. About 10 minutes later we were presented with what I can only call slop. The pizzas in question were soaken in fat and were inedible. We were both very disappointed as it is a beautiful restaurant and we expected better. Pizza Hut would have done a better job. I've previously been in Tivoli and had amazing food but on this occasion I was deeply disappointed. When I visit Tivoli again I certainly won't be going there again!!!,1
Cafe Ultimo,Trvlng4fun,"September 5, 2012",Skip the bread!,"Once the bread was set on our table and the waiter walked away we quickly had some only to be disappointed. We shouldn’t have been, after all, it is rare to come across a really great restaurant within an amusement park, right? Well, we sure were proved wrong because after the bread, we were quite pleasantly surprised and truly enjoyed our meal.",4
Cafe Ultimo,Bill U,"September 4, 2012",Not a good experience,"I broke my own rule about not eating in a theme park, the service was indifferent, the pizza was overcooked and burnt in places (an Italian restaurant ought to be able to get a pizza right!) and my wife's pasta was undercooked, in a runny sauce with too much garlic. The glass of wine that my wife bought was an insult, about half the amount of a standard glass of wine, poured at the table by the waitress and not measured. The whole meal was not especially cheap and I would recommend going elsewhere.",1
Cafe Ultimo,MalinL,"July 22, 2012",Perfect pasta,"Excellent pasta at an amusement park. We were surprised that the food was so good at the amusement park, for this is not usual.",4
Cafe Ultimo,KasperJ,"July 1, 2012",Customer? Who?,"A typical copenhagen paradox. They want your money, they want to look slick and they want to be in Tovoli - but they hate kids and families. The pizzas are good and so is the location. But if you are looking for service and staff that cares - go somwhere else. ",2
Cafe Ultimo,Finn_abroad,"May 15, 2012","Good food, bad service","We went to Cafe Ultimo in the Tivoli because we wanted to sit down to eat but did not want to pay 30 euros for the main course. Cafe Ultimo provides pastas and pizzas for about 20 euros. The atmosphere is nice and on a warm day you can eat outside. We opted to sit inside, because the wind was freezing. We got a table and menus shortly, but had to wait ~10 mins for the waiter to come and get our order. We could not even get drinks before that. The drinks came quickly and the appetizer also, but then we had to wait for our pizzas forever. None of the waiters came by to apologize for the wait or to ask if wanted more drinks. We had to ask for water and looked like some of the customers got bread baskets but we didn't. The other people in the restaurant were also looking for the waiters as they didn't seem to be so efficient. Then we watched as some people that came after us got their pizzas but that was explained when they complained that they had the wrong pizzas. Three orders were mixed up but finally we all got our pizzas. The appetizers and the pizzas tasted very good. Just don't go if you're in a hurry. The restaurant was about half full so I wonder how they cope when it's full.",3
Cafe Ultimo,tibeCopenhagen,"January 4, 2012",Pizza and pasta from heaven!,"Having lived in Copnehagen most of my life, I have come to try the majority of dining offers in Tivoli Gardens - counting every price range - and I can imagine it may be difficult for visitors to find a decent place to eat while visiting the Garde ",5
Cafe Ultimo,Adam K,"September 30, 2011",Very good 3 course menu,"In Tivoli Copenhagen, Cafe Ultimo is a very good choice. Good food, vine and very good service. I recommend the 3 cource menu. Good value for your money.
Regards Adam K",4
Cafe Ultimo,HelloBalou,"September 18, 2011",Positive surprise in Tivoli,This was definitely a pleasent surprise in Tivoli! My friend had the fixed menu which was a really good bargain. I had one of my best pizzas ever - thin and crispy bottom and real buffalo mozzarella on top! I can read that several peaople complain about the prize - but dor Danish standars - and Tivoli in particular - Cafe Ultimo offers value for your money. The service was very friendly too!,4
Cafe Ultimo,aluduena,"August 8, 2011","Small portions, bad food and overprice",Ask for Gnochi and I end up with some sort of invention of the chef that it was impossible to eat due to the seasoning and the bacon on the plate was impossible to e ,1
Cafe Ultimo,Jack37,"June 8, 2011",Totally disorganized service,"The food here is very good, but it takes forever - 2 hours for two courses. Let me tell you about the nice lady at the reservations desk: while people are lined up outside waiting to get in, she is multi-tasking: setting tables, settling credit card bills, tending to lost children, and then seating people. You could have the best food in the world here and the frustration with the service would ruin your evening.",2
Cafe Ultimo,BuzChicago,"September 25, 2010",Great food and great deal - especially the fixed price menu,"We ate at Cafe Ultimo this evening. It was our third Tivoli restaurant in as many days. All were good, but this meal was great and a great valu ",5
Cafe Ultimo,johnmik1,"May 16, 2010",Horrible Food!,"Dined there last week and the pasta was mush and the seafood was cold.Besides that,it was overpriced and the portions were tiny. They also tried to present me with someone elses bill and stood there while I reviewed it and then gave it back!Avoid this place!",1
Cafe Ultimo,MortenDK123,"August 12, 2009",Best place in Tivoli - 100% quality all around :-),"I dine at Ultimo in Tivoli a few times each year because of the great food, nice service and very comprehensive wine menu. If you love simple, authentic italien foods with a great glass of wine, Cafe Ultimo definitly comes highly recommended. Not so much fuzz, but great tasting, simple dishes made of the very best ingredients, served delicately at a resonable price, even at Tivoli levels. Get a table outside (heaters installed) and enjoy the very spetacular view of the lake, the Pirate Ship, flowers, guests, and a full moon on a clear summe rnight. Percect!",5
Cafe Ultimo,AnnoyedCopenhagen,"July 16, 2009",Dreadful attitude and service - beware,Average food with added attitude. EVERYTHING we asked was a big problem for the worst waitress in Copenhagen (now that is saying something I tell you!). Typical exchanges ,1
Kødbyens Rosebar - Copenhagen Meatpacking District,963magnusw,"September 24, 2020",Dyrt og kedeligt,Kødbyens rosebar er dyr og kedelig - dårlig service og ligger udenfor resten af kødbyen. - denne bar ER IKKE et besøg værd.,1
Kødbyens Rosebar - Copenhagen Meatpacking District,Mo K,"November 3, 2018",Sans plus...,"Nous y sommes allés car quartier marqué comme incontournable. Effectivement, c'est surprenant de voir des restaurants dans ces vieilles usines et abattoirs, par contre, nous ne sommes pas restés manger car prix à la limite du prohibitif, certainement dus a l' effet de tendance.",3
MammaMia,Agent_WL1,"July 10, 2018",This is the right place.... ,".... if you're looking for 1) unfriendly service 2) awful and tasteless food and 3) exaggerated prices. Enjoy! (We didn't, our fault probably....)",1
MammaMia,Linda_Litzke,"July 6, 2018","Disgusting food, highly overpriced ",We certainly did not expect food heaven from this place of course but also these kind of restaurants should fulfill a minimum Standard. Do not go there!,1
MammaMia,redhotandheavy .,"June 9, 2017","Good staying, good food and drinks and a nice terrace!","Perfect break at Field's Shopping Center. The shop is located at the 3rd floor, a good service, food and drinks.. close to the restaurant there is a nursery and a great outdoor lounge.",4
MammaMia,Ashraf A,"December 13, 2016",Great breakfast or lunch,"The place is on top of Fields, good location and offers well-selected breakfast items. The staff are friendly and helpful.",5
MammaMia,Hank D,"October 13, 2016",fast food in Mall,"Had lunch here was pretty good but you have to use credit card with chip no american money accepted , poor communication could not understand English to well.",4
MammaMia,Michele S,"August 18, 2016",Great brunch,Nice setting with comfy chairs at the food court in Fields Shopping Centre. We had the brunch and it was perfect - a little bit of everything! The girls behind the counter were friendly and we went back later for a coffee and sat outside. I would recommend for breakfast and will be back if we return to Copenhagen.,4
La Sirene,Morten P,"January 22, 2021","Stay away, please...","A worse place you have to look for a long time to find, i can't find anything positive to say about this pla ",1
La Sirene,jubj2018,"July 20, 2020",When ordering for the children,"When ordering for the children we asked if a children’s plate similar to the ones on the menu could be made (special pastas for kids at a lower cost shows on the menu card). Confirming this the waiter serves smaller portions for the kids. Imagine our surprise having to pay in full for two small portions. The waiter then states: “oh - it was only the lesser portions, prices remain the same. ",1
La Sirene,ekaterinak120,"July 19, 2020","Average food, long service,","Average food, long service, everyone got bread except us for whatever reason...do not recommend this place",1
La Sirene,Anonymous2A,"March 10, 2020",Don’t go!!!,Terrible restaurant. Drinks were full of insects. Lasagna was not tasty and the cutlery was sticked with sugar. Bread was atleast a few days old. Strange staff. Very bad experience.,1
La Sirene,Genla2,"February 19, 2020",Best pizza ever,"I went to La Sirène for lunch. I had the Hawaii pizza and my friend had one with just ham and an order of prawns. The pizza was really delicious. It was a decent price as well! It would work out to around £10 and the pizza was massive. The waiter was also kind enough to not charge us for tap water, something all other restaurants seemed to do. The decor was also interesting and the restaurant is in a great location, overlooking Nyhavn. Would definitely recommend.",5
La Sirene,REM2397,"February 8, 2020",Salad seemed to be straight,"Salad seemed to be straight from the fridge, but the pasta meals were good. Warm atmosphere and nice service. Thank you!",3
La Sirene,toni429,"November 23, 2019","Strange people, strange place","Came to this Italian as we had done all the other restaurants on this strip. More staff than customers yet the waiting time is horrendous. The staff got most things wrong for all tables and are like Zombies. Very surreal experience. As pictured, that a Gin and Orange in a half pint beer glass!! The food isn't great and is stuck in the 70s. I gave 2 stars for effort. I would NOT recommend. ",2
La Sirene,robertambroselli,"October 17, 2019",Beautiful location but Mediocre at Best Meal,"Located along a picturesque location on Nyhavn Street, this restaurant offers a really wonderful view of the waterway but fails to deliver a memorable meal. If you choose to sit and enjoy a glass of wine and nothing more you are safe, but if you are looking for a meal that delivers an Italian flair you need to keep walki ",2
La Sirene,finckenb,"October 17, 2019",Average,"Average food, big portions, ok prices. Place looked cosy and intimate.

Wine glasses were dirty and full of fingerprints when they came to the table, which was the worst part of the experience. Other than that it was totally mediocre.",3
La Sirene,R7623SRcarolinam,"September 20, 2019",Good food & service ,"Good food, good service. Reasonable price for reasonable food (knowing that Copenhague it’s an expensive city)",4
La Sirene,naelalsayegh,"September 16, 2019",Excellent Italian in Copenhagen,We drove from Sweden to Copenhagen to visit the city and had lunch at this restaurant. The owner was very friendly and the food was excellent.,5
La Sirene,BrianLincolnshireUK,"September 4, 2019",Nyhavn Danish version of Italian.,This is a gem of an Italian restaurant run by Danish non Italian speaking staff. The food however tastes like authentic Italian and unlike many restaurants in Copenhagen was good val ,5
La Sirene,Karen W,"August 10, 2019","Cosy, Comfortable Ambiance","We were staying in 71 Nyhavn and wanted to go out for a meal but it was a terrible night in March so we didn’t want to go far. We ran along a short way until we found this lovely “port in a storm”. We literally fell in through the door as the wind blew behind us. What we found was a cosy, warm candlelit restaurant. Being out of season and such a terrible night, there weren’t many diners and we were fortunate enough to grasp a table by the window looking out on the winter sce ",4
La Sirene,MariaR13415,"July 14, 2019",Terrible ,"Poor was everything, terrible service and food! And I am not recomend this place to anyone! Just go before your entrance!",1
La Sirene,rcbp,"June 18, 2019",Terrible!,"Poor service, poor food!
Nothing justifies the price, if you do not want to waste time and money, stay away from this establishment!",1
La Sirene,EzterM,"June 13, 2019",Enjoyed the outdoor seating,"Nyhavn is tourist central in Copenhagen, but you have to enjoy the outdoor seating at this restaurant looking over the canal and the picturesque views of the cute copenhagen houses. We enjoyed the food and drinks at this restaurant and would go back again.",4
La Sirene,EntropyDaisy,"June 11, 2019",Instantly forgettable food and zero vibe,"The pizza tasted OK. The waiter kept his eye contact and words to an absolutely minimum. It really affected my appetite that despite the seemingly quirky and inviting interior, there was zero vibe inside the restaurant.",2
La Sirene,Jim B,"May 13, 2019",Superb Meal and Service,"Our group of eight experienced travelers really enjoyed this restaurant. We each had an appetizer, entrée and desert; all were excellent. The staff was attentive and helpful with recommendations. I was very surprised to see the low ratings from previous reviewers, as our experience was superb in every regard. We had eaten the previous evening in a more expensive and ""Michelin rated"" restaurant in the same neighborhood and all commented that La Sirene was a better meal and definitely a better value.",5
La Sirene,nicolashM4502QG,"May 8, 2019",Good restaurant,"We stopped for lunch and ordered 3 pizzas and a Fish based meal.
The waiter was friendly, service was fast. All in all it is fine and the price is right.",4
La Sirene,SusanA136,"May 7, 2019",Great Pizza,Stopped in for a pizza.  Was very good and prepared excellently.  Service was good and efficient.  Would recommend.,4
McDonald's,Charles L,"February 21, 2020",Rude!,"I realize it's ""McDonald's"" -- and meant to be fast-food. But, no need to be rude!! It's one of the McDonald's that uses the digital order-board. Tried several boards, and they all locked up/froze on  ",1
Restaurant Shish,Polaco M,"April 11, 2020",Stay away and forget this place!,"The service is bad, the staff give you attitude and are super slow. They don't care about the food or the customers.",1
Cafe casa denmark,Elisabethmh,"April 14, 2016",Nice place for a lunch,Nice atmosphere. Friendly staff. Nice place to visit for a lunch. Lots to choose from. Danish charm.,4
The American Restaurant & Diner,janed9320,"July 21, 2020","Service was nice, food was","Service was nice, food was not good for the price. Burger was incredibly dry, fries were greasy, homemade lemonade was disappointing. The price is definitely not justified. The plate was dirty when the food arrived. Left feeling sick.",2
The American Restaurant & Diner,ClanAnderson,"August 19, 2019",Nice but not special,The lady working here greeted us with a friendly smile and seated us quickly. The choices of food are limited to burgers and steak. The food came quickly and was nice. It was as you would expect from a diner. I had a chicken burger which was cooked well and was still juicy. The wedges were nice but would have been better if homemade. I wouldn’t say it was particularly good value for money.,3
The American Restaurant & Diner,Jon / Judi S,"July 25, 2019",Delicious,"We had a burger and fries, not sure what to expect in Denmark, it was delicious. Well worth eating here if you happen to be shopping in the mall",5
The American Restaurant & Diner,Kai-Remi B,"July 21, 2019",Not recommended,"We went here for a lunch, but was really dissapointed. The food is not worth the money and the staff is really unprofessional. It didn’t seem like any of the people that worked there was happy with their job. We didn’t feel welcome at all. Don’t eat here, it’s not worth  ",2
The American Restaurant & Diner,Lisa_finlandia,"July 15, 2019","Tasteless food, poor service and pricey","Was here with my husband and will never go back. The food sucked, my chicken was hard and kettice was brown. Nothing American about this place. The waitress was too busy looking at people pass by and then he tried to cheat me 50 dkk when I paid. Will not go back and do not reccomend.",1
The American Restaurant & Diner,dah1515,"March 24, 2019","Decent service, poor food",We ate here in March 2019.  We had an appetizer and 2 mains.  All of them were fairly disgusting.  Would not return.,2
The American Restaurant & Diner,HeleneGustafsson,"February 16, 2019",Lived up to expectations ,The burgers were fine and the nachos my oldest got were at least smothered with plenty of cheese. Somewhat non-homecooked which was a drawback.,3
The American Restaurant & Diner,alan j,"January 13, 2019","Excellent service,welcoming atmosphere,food choice great,food quality superb ,Prices very reasonable",We stopped to read the menu outside and were greeted by warm smiles from the waite ,5
The American Restaurant & Diner,Raoul D,"August 17, 2018",Business Dinner,"My boss picked this place out for me and my colleges to eat at. For me as a vegan, it was a little challenging finding something vegan on the menu, but they had some alternatives and it worked out fine in the end. Most importanly, the food was really beautiful and well done, the restaurant had a very cosy inviorment inside and the staff was so nice to us, incredibly good service, especially from one girl. I would definitly recommend this place and return myself.",4
The American Restaurant & Diner,jcmsak1,"June 11, 2018",a factory loike restaurant,"friendly staff but very mediocre food in a very noisy surrounding .
in a no  cooled shopping center in subburb of copenhagen",2
The American Restaurant & Diner,laufraxa,"April 27, 2018",first evening in Copenhagen ,Fields was closed because 27 April is a religious day in Denmark. Nevertheless some restaurants were open and we stopped at The America ,3
The American Restaurant & Diner,BittenA,"March 26, 2018",Just a burger,"We had an OK burger. The beef patties and buns were both fine, but I would have liked more ketchup and mayo in the burger. The french fries were very crispy but too greasy for me.",3
The American Restaurant & Diner,douggym,"March 12, 2018",Nice steak,"Has dinner here while staying in a nearby hotel on a business trip . Really nice meal , steak came with potatoes and vegetables, very tasty . Would eat here again if I was in the area",5
The American Restaurant & Diner,MrsJJ0808,"February 21, 2018",Lovely meal,"My husband and I had a really lovely meal here on our last evening in Copenhagen recently. Hubby had steak and fries and said the steak was delicious and I had a really tasty chicken wrap, tortilla chips and salad. Service was excellent too. We would highly recommend.",5
The American Restaurant & Diner,EyeExist,"January 27, 2018",Very satisfied with the burgers and nachos,"We went early on a Friday evening, so the place was not busy. We were served fast a mix of burgers, falafel, and nachos. I enjoyed my Texas burger w egg and onion rings. It did not have too much dressing/mayo. DKK900 for six people is not ba ",3
The American Restaurant & Diner,boonmass_dk,"December 18, 2017",Tasty burger,"We ordered Texas burger and ribs. The burger was good but ribs were just average. American basket also nice and tasty. Compare to other restaurants around it in Fields, it worth the money and time.",4
The American Restaurant & Diner,nele a,"September 7, 2017",Disaster,"This was not good at all. The service was a disaster, the chips we ordered were soft, and when we asked for new chips, we heard someone in the kitchen being very angry about that. The food wasn't good at all. I wouldn't reccomend this place at all, and it's a shame you can't give zero out of five. ",1
The American Restaurant & Diner,irininikol,"June 17, 2017", Delicious burger!,The quality of food is good!I loved their burger and their potatoes! It also has  big and tasty salads!,4
The American Restaurant & Diner,sapeal,"May 24, 2017",We were deceived by the looks,"In contrary to its name, the burger has nothing to do with American style!
The burger was cold, the bread wasn't good and even Macdonald tastes better
Its a trap. Didn't worth a penny",2
The American Restaurant & Diner,898justinav,"April 11, 2017",Average,"We were there for the lunch offer and got tortillas with chicken. The dish was overall good: all the ingredients well made, well balanced flavors and it was a filling dish, so great value for the money (we went during the lunch offer). The only flaw - nothing too extraordinary for a higher than average ranking. Would come back if happened to be there for lunch again, but would not book a table for a date night.",3
The American Restaurant & Diner,ericpadilla,"March 12, 2017",Great bugers,"There are several restaurants in the Field's mall but we chose this one. The menu has a good selection, but service was pretty slow. We've come to expect this from European restaurants though, and it wasn't terrible, just slower than American's are accustom t ",4
The American Restaurant & Diner,Morten P,"January 25, 2017","American, no way...","This is by far, the worst ""American"" restaurant outside US, I been at, and I have tried a lot of th ",2
The American Restaurant & Diner,martinhW7020NJ,"January 15, 2017",Typical mall food - but worse. Seriously.,"A quick shopping trip with family and inlaws in fields. Hunger struck, and we decided to find a restaurant with something for everyones liking. American Diner fit the bi ",1
The American Restaurant & Diner,Michael B,"August 16, 2016","in Fields Shopping Center, good value and food","Ate here for lunch the food is good well priced and service was excellent, not to busy had the chicken burger and it was well prepared. so if shopping in fields go upstairs and have a bite to eat very worth while",4
The American Restaurant & Diner,HTJ312,"July 19, 2016","Totally ignored, so we left","We arrived around 6:30pm and they weren't very busy. Hostess told us to sit where we wanted. Found a nice seat by the window, and waited. And waited. And waited. There was a table of men behind us and the waitress saw to them, but totally ignored us. No hello, no menu, nothing. She looked at us and turned around to go chat at the bar. We got up and left. Had a cheaper meal at the KFC next door.",1
The American Restaurant & Diner,istanbulrocks,"July 16, 2016",first meal in copenhagen,The waitress was nice but food is very expensive here and it was not cheap. So look elsewhere or maybe I was so tired it would not have mattered,3
The American Restaurant & Diner,BarbedWirePreston,"July 4, 2016",Great  spot for Burgers and a beer in Fields Mall,Very nice burgers and fries plus good local beer Jacobsen brown ale or Leffe  Brun. Restaurant part of food mall . Handy if staying at Crown plaza less than a 5 mins walk away.,3
The American Restaurant & Diner,T_Giesmann,"February 17, 2016",Excellent food with good and smiling service.,Was greeted by a smiling waitress immediately upon arriving. The food was formidable and so was the dessert.,5
The American Restaurant & Diner,minniemae,"December 15, 2015",Ehhh....,Typical american food. Menu is limited to meat products. We were drawn in by the advertised special of 109 dk rib-eye steak. It was ok but missing A-1 steak sauce. Their burgers looked big and juicy. I ordered the chicken (it came in 2 filets on a bed of sautéed vegetables); it was salty. Had to drown it in with orange juice (tasted like canned)..... we always had to ask for ice! Service is slow even though there were 3 or 4 servers standing around with a handful of customers. We should have just had Burger King or KFC next door.,3
The American Restaurant & Diner,michael h,"August 29, 2015",Great food and service,Food was very good drinks expensive but what is not expensive here compared to the USA. The food reminded us of home as we had been gone for over a month. The beer was very cold and was worth the price. The coke my wife had was expensive but she was happy because she got ice. Something we did not see much of in europe,4
The American Restaurant & Diner,gdavid87,"July 20, 2015",No loss if you give this a miss,"Nothing great about this place. Prices are pretty high, quality of the food is average at best. Keep looking",3
The American Restaurant & Diner,Kathleen L,"November 18, 2014",nothing special,"This restaurant is at the Feild's mall. Was nothing special, typical American food. What really annoyed us was when we asked if tip was included we were given a shy no, so we tipped only to find out the tip WAS included so this server was not very nice to an obvious tourist. ",3
The American Restaurant & Diner,natalydauer_dk,"November 6, 2014","pretty nice, but food is usual, not bad","burgers are not bad, but not perfect.
for me burger king is better then this place.
service is the same.
very usual, just fast food.
not like restaurant, but with high prices",3
The American Restaurant & Diner,303daniellew,"October 22, 2014",Nice restaurant,"We wanted some food that wasn't trendy just good. For the most part the restaurant provided it. My mom and aunt enjoyed their food, I was on the fence but I was trying something new. So my mild dislike of my dish could be from the fact that I would never like that di ",4
The American Restaurant & Diner,Richard L,"September 28, 2014",Good clean and good food,"Nice menu, with many different items.  The food was great tasting, and delivered to our table hot and did not take long.  The service was great, and they accepted visa with no problems.",4
The American Restaurant & Diner,loves2laugh29,"September 8, 2014",Slow Service,"Wanted some ""home"" cooking at the end of our vacation. KFC next door might have been better. The burgers were not bad, but not great. The service was slow and should have been a lot better considering we were the only ones in the place, mid afternoon and they had three servers who were all talking among themselves. They did have several seating options, one with a view or one out in the common area of the mall. Overall it was a little disappointing.",3
The American Restaurant & Diner,Sham B,"August 19, 2014",No Americans here but does have nice burgers,I've been here maybe 6 to 7 times (Fields mall)They have good burgers and not bad nachos. It's not run by Americans but the menu has items you would see in the US. There are better restaurants in Kbh for this but not in the Fields mall area.,3
The American Restaurant & Diner,Bipolar,"October 14, 2013",The worst burger ever,"French fries were too salty and too fry. And the cheese bacon burger itself: cold and dry. If I have been Gordon Ramsey, I had left it uneaten. But I'm not, so I suffered and ate it.",2
The American Restaurant & Diner,luvportland,"September 5, 2013",reasonable price,"okay food, not a great selection, but better than eating at KFC and better priced.  Walking distance from hotel",3
The American Restaurant & Diner,MysticManc,"July 9, 2013",Not bad.,"Neither good or bad for me. I had a not bad smoked salmon salad. My wife had a fish burger with some nice wedges. It was reasonable food for a reasonable price. Not the best, or the worse.",3
The American Restaurant & Diner,232hristoa,"June 11, 2013",Avoid like plague,The burgers we got were absolutely horrible. It tasted like a 12 DKK frozen hamburger from the supermarket. Nobody actually spoke decent English in this American restaura ,1
The American Restaurant & Diner,Carina H,"April 3, 2013",Cozy place,The american feeling is not that strong - if you've been there. Better places are to be found according to me.,3
The American Restaurant & Diner,marloth2000,"February 14, 2013",Better than feared,This is a shopping mall joint like most other shopping mall joints. But it does include a view of Orestad and hence some ligh ,3
The American Restaurant & Diner,RSport,"December 12, 2012",Atrocious service,If you don't like your dish (avoid the lasagna) they will not replace it for you and ask you to pay.  Unbelievable in a modern city.,1
The American Restaurant & Diner,Eskog,"October 28, 2012",A positive surprise,The American Restaurant and Diner is situated inside the Field's mall. I did not expect too much from all the restaurants gathered on the top flo ,4
The American Restaurant & Diner,Kristine K,"July 28, 2012",Typical American.,"Absolutely HUGE Pepsi max glasses (0,8l) AMAZING. The nachos are really good. Known for its burgers so they are also quite good.",5
The American Restaurant & Diner,JulianVella,"July 22, 2012",Good Food for a Shopping Mall Restaurant,"This restaurant is located on the top floor of Field's Shopping Mall, on the outskirts of Copenhagen. The restaurant has very nice views overlooking the Copenhagen Towers Centre, which you can enjoy though floor-to-ceiling window ",4
The American Restaurant & Diner,Chris_Chich,"June 11, 2012",Not bad for a restaurant in a shopping mall,"Located in the food hall of the Fields Shoppingcenter. Above average food, not too expensive and friendly service.",3
Esperia,626iane,"June 2, 2020",Take away, Har længe brugt dem da min favorit pizzarier lukkede sidste år. Maden er middelmådigt og priserne er ikke til den billige si ,1
Burger King,Per T,"February 3, 2019",BK Fast Food,"No good....wrong delivery, cold food, toilet access as Fort Knox, not clean so simply not recommendable",1
Cafe And Restaurant Ophelia,Trokmar,"August 30, 2020",Bittesmå stykker smørrebrød. Øl uden brus. Dyrt.,"Restauranten har fin beliggenhed med udsigt til vand. Men mad og drikke er dyrt , småt og dårligt. Der serveredes et glas doven øl. Smørrebrødet var minimalt-til 95.- kr. Dyrt og dårligt.",1
Restaurant OASI'D ITALIA,dadeboom,"December 3, 2014",Italian Restaurant in the Kompagnistraede,I was for diner in this restaurant in a street with very many restaurants. It was not very busy. I ordered salmon carpacio which appeared to be pieces ogf salmon on a salad bed. Not bad but not what I expected it to be. After that I had a lasagne. I realkly like lasagne but not this one. It was not very tastful. So I left half of it before I left. The girl who served me was god but not best. A pityful experience,3
Restaurant OASI'D ITALIA,Chantalll,"November 29, 2014",Italian food???!!!!,"We wanted to have a nice dinner with my girlfriend in Oasi'd Italia, but unfortunately everything ruined after getting food  ",1
Restaurant OASI'D ITALIA,Melanie S,"October 1, 2014",Light dinner,Lasagna and mushroom ravioli with two glasses of wine. A little heavy on the nutmeg for the bechamel sauce mixed with a ragout in the lasagna. The ravioli was good but the sauce a bit sweet. The restaurant is basic and the staff works hard to service the clients. Mostly locals.,3
